TEXT,LABEL
"even die-hard fans of japanese animation... will find this one a challenge.


.


The Japanese company behind J2 was acquired by Koyamori Shōta Corporation, who",0
"more honest about alzheimer 's disease , i think , than iris .",1
"more honest about alzheimer's disease, i think, than iris. i am not an idiot and don't think that anyone should assume that iris was a good thing as it has become a",1
"more honest about alzheimer's disease, i think, than iris. He is still one of my favourite writers of his time (and who I often admire ) and, as he writes, """,1
researched before i bought it and had actually chosen another one .,1
"researched before i bought it and had actually chosen another one.

I've tried both 3 and 4

Woo-hoo. It's a real gem. There isn't anyone",1
"researched before i bought it and had actually chosen another one. Its almost impossible to see how a better selection of books can be made since they don't even have the most specific descriptions, so it",1
what happened with pluto nash ?,0
"what happened with pluto nash? i dont think the word has to mean what it says it does. all you need is a good verb, a proper pronoun and some sense. you dont need a big",0
"what happened with pluto nash?

I wanted that, but I don't want to hear the rest.

…

… The time is now.

With a bit more power",0
put homemade pizza sauce on top then add pepperoni and fresh mushrooms .,1
"put homemade pizza sauce on top then add pepperoni and fresh mushrooms. This leaves a cheesy, meaty crust that looks almost like you're going to be getting your face melted by a thick hot sauce for breakfast",1
"put homemade pizza sauce on top then add pepperoni and fresh mushrooms.
And there will be no further ado. I use a fresh batch of homemade crust to make this and you can also use the cheese to",1
"for the first two-thirds of this sparklingly inventive and artful , always fast and furious tale , kids will go happily along for the ride .",1
"for the first two-thirds of this sparklingly inventive and artful, always fast and furious tale, kids will go happily along for the ride.   I hope the girls who can sing well, the song",1
"for the first two-thirds of this sparklingly inventive and artful, always fast and furious tale, kids will go happily along for the ride... but no matter. In what little time that has",1
"flashy , pretentious and as impenetrable as morvern 's thick , working-class scottish accent .",0
"flashy, pretentious and as impenetrable as morvern's thick, working-class scottish accent. Not for me. And, I should say, as he had made the point",0
